date,country,new_cases_avg_per_pop,new_deaths_avg_per_pop
2022-04-03,Chad,0.1858031291696175,0.008445596780437159
2022-04-04,Chad,0.3293782744370492,0.008445596780437159
2022-04-05,Chad,0.3124870808761749,0.008445596780437159
2022-04-06,Chad,0.3293782744370492,0.008445596780437159
2022-04-07,Chad,0.3293782744370492,0.008445596780437159
2022-04-08,Chad,0.3293782744370492,0.008445596780437159
2022-04-09,Chad,0.3293782744370492,0.008445596780437159
2022-04-10,Chad,0.3293782744370492,0.008445596780437159
2022-04-11,Chad,0.26181350019355193,0
2022-04-12,Chad,0.26181350019355193,0
2022-04-13,Chad,0.24492230663267764,0
2022-04-14,Chad,0.24492230663267764,0
2022-04-15,Chad,0.24492230663267764,0
2022-04-16,Chad,0.24492230663267764,0
2022-04-17,Chad,0.24492230663267764,0
2022-04-18,Chad,0.1520207420478689,0.008445596780437159
2022-04-19,Chad,0.1520207420478689,0.008445596780437159
2022-04-20,Chad,0.1520207420478689,0.008445596780437159
2022-04-21,Chad,0.1520207420478689,0.008445596780437159
2022-04-22,Chad,0.1520207420478689,0.008445596780437159
2022-04-01,Chile,312.34353916801814,3.0858108069020505
2022-04-02,Chile,291.15926208641827,2.9073542783101245
2022-04-03,Chile,271.8413428663423,2.743769127100859
2022-04-04,Chile,259.15605795893293,2.617362419348245
2022-04-05,Chile,248.8204506779839,2.5653125985089336
2022-04-06,Chile,233.95650898401473,2.639669485422236
2022-04-07,Chile,221.0927675480134,2.4686486455216405
2022-04-08,Chile,207.2252081386825,2.364549003843017
2022-04-09,Chile,196.1609033659831,2.2901921169297146
2022-04-10,Chile,188.62111503297425,2.1637854091771
2022-04-11,Chile,181.2672189172486,2.1042998996464584
2022-04-12,Chile,177.83193074185405,2.119171277029119
2022-04-13,Chile,170.35906360706716,2.052250078807147
2022-04-14,Chile,161.74110041381542,1.8961006162892118
2022-04-15,Chile,156.61047521679754,1.8589221728325604
2022-04-16,Chile,149.23427203499796,1.7399511537712766
2022-04-17,Chile,135.61209035248095,1.6507228894753136
2022-04-18,Chile,128.1764016611507,1.4053451626614157
2022-04-19,Chile,124.70393504229948,1.3458596531307738
2022-04-20,Chile,124.42881456072026,1.3756024078960947
2022-04-21,Chile,122.10144400033388,1.1748388132301784
2022-04-22,Chile,118.57692756064337,1.0856105489342154
2022-04-01,China,4.917447695689202,0
2022-04-02,China,5.284923369848586,0
2022-04-03,China,6.022644386774743,0
2022-04-04,China,6.688354019908698,0
2022-04-05,China,7.611642833530146,0
2022-04-06,China,9.273542914701556,0
2022-04-07,China,11.108646200570968,0
2022-04-08,China,12.663617290149835,0
2022-04-09,China,14.17526284937021,0
2022-04-10,China,15.455838913345273,0
2022-04-11,China,16.508609734362317,0
2022-04-12,China,17.153052269260936,0
2022-04-13,China,17.04859619606785,0
2022-04-14,China,17.083909470812102,0
2022-04-15,China,19.9114443687518,0
2022-04-16,China,17.82806007557685,0
2022-04-17,China,18.164574811375026,0
2022-04-18,China,18.939587437765002,9.891673597829948e-4
2022-04-19,China,19.884341183093742,0.0018794179835876904
2022-04-20,China,20.387233868807417,0.002769668607392386
2022-04-21,China,21.158289825758263,0.003561002495218782
2022-04-22,China,17.706887074003436,0.004649086590980076
2022-04-01,Colombia,6.48440686711004,0.2563667519441872
2022-04-02,Colombia,6.48440686711004,0.2563667519441872
2022-04-03,Colombia,6.361796681397602,0.24243377629504662
2022-04-04,Colombia,6.392449227825712,0.23686058603539034
2022-04-05,Colombia,6.253119471334305,0.23128739577573412
2022-04-06,Colombia,6.297704993411555,0.2563667519441872
2022-04-07,Colombia,6.150015451530665,0.2006348493476248
2022-04-08,Colombia,6.055271217116509,0.18670187369848415
2022-04-09,Colombia,5.9047950801057905,0.17555549317917168
2022-04-10,Colombia,5.874142533677682,0.1644091126598592
2022-04-11,Colombia,5.857422962898712,0.1532627321405467
2022-04-12,Colombia,5.94938060218304,0.1421163516212342
2022-04-13,Colombia,5.854636367768885,0.13096997110192174
2022-04-14,Colombia,5.720879801537134,0.1253967808422655
2022-04-15,Colombia,5.4004213616069,0.10589061493346863
2022-04-16,Colombia,5.024231019080103,0.08917104415449989
2022-04-17,Colombia,4.536576871360182,0.08359785389484366
2022-04-18,Colombia,4.057282509029745,0.07245147337553116
2022-04-19,Colombia,3.84271468403298,0.06966487824570305
2022-04-20,Colombia,3.7173179031907146,0.05851849772639056
2022-04-21,Colombia,3.745183854488996,0.05851849772639056
2022-04-22,Colombia,3.9625382746155893,0.06687828311587492
2022-04-01,Comoros,1.1255481419451272,0
2022-04-02,Comoros,1.1255481419451272,0
2022-04-03,Comoros,1.9295111004773609,0
2022-04-04,Comoros,1.6079259170644675,0
2022-04-05,Comoros,1.286340733651574,0
2022-04-06,Comoros,1.4471333253580208,0
2022-04-07,Comoros,1.4471333253580208,0
2022-04-08,Comoros,1.4471333253580208,0
2022-04-09,Comoros,1.4471333253580208,0
2022-04-10,Comoros,0.9647555502386804,0
2022-04-11,Comoros,1.1255481419451272,0
2022-04-12,Comoros,1.1255481419451272,0
2022-04-13,Comoros,0.8039629585322338,0
2022-04-14,Comoros,0.8039629585322338,0
2022-04-15,Comoros,0.4823777751193402,0
2022-04-16,Comoros,0.4823777751193402,0
2022-04-17,Comoros,0.16079259170644675,0
2022-04-18,Comoros,0,0
2022-04-19,Comoros,0.4823777751193402,0
2022-04-20,Comoros,0.4823777751193402,0
2022-04-21,Comoros,0.643170366825787,0
2022-04-22,Comoros,0.643170366825787,0
2022-04-01,Congo,0.22727778362947926,0.025253087069942136
2022-04-02,Congo,0.22727778362947926,0.025253087069942136
2022-04-03,Congo,0.22727778362947926,0.025253087069942136
2022-04-04,Congo,0.05050617413988427,0.025253087069942136
2022-04-05,Congo,0.2525308706994214,0.025253087069942136
2022-04-06,Congo,0.2525308706994214,0.025253087069942136
2022-04-07,Congo,0.2020246965595371,0
2022-04-08,Congo,0.2020246965595371,0
2022-04-09,Congo,0.2020246965595371,0
2022-04-10,Congo,0.2020246965595371,0
2022-04-11,Congo,0.2020246965595371,0
2022-04-12,Congo,0,0
2022-04-13,Congo,0,0
2022-04-14,Congo,0,0
2022-04-15,Congo,0,0
2022-04-16,Congo,0,0
2022-04-17,Congo,0,0
2022-04-18,Congo,0,0
2022-04-19,Congo,0,0
2022-04-20,Congo,0,0
2022-04-21,Congo,0,0
2022-04-22,Congo,0,0
2022-04-01,Cook Islands,6999.772365126337,NA
2022-04-02,Cook Islands,6999.772365126337,NA
2022-04-03,Cook Islands,7324.965041787259,NA
2022-04-04,Cook Islands,7723.326070696888,NA
2022-04-05,Cook Islands,7885.922409027349,NA
2022-04-06,Cook Islands,8064.778381190856,NA
2022-04-07,Cook Islands,8528.177945432668,NA
2022-04-08,Cook Islands,8560.69721309876,NA
2022-04-09,Cook Islands,8560.69721309876,NA
2022-04-10,Cook Islands,7113.58980195766,NA
2022-04-11,Cook Islands,7503.8210139507655,NA
2022-04-12,Cook Islands,7064.810900458521,NA
2022-04-13,Cook Islands,6609.541153133231,NA
2022-04-14,Cook Islands,6121.752138141848,NA
2022-04-15,Cook Islands,5016.097037494716,NA
2022-04-16,Cook Islands,6259.95902572274,NA
2022-04-17,Cook Islands,6259.95902572274,NA
2022-04-18,Cook Islands,3999.8699229293356,NA
2022-04-19,Cook Islands,5016.097037494716,NA
2022-04-20,Cook Islands,5820.948912230497,NA
2022-04-21,Cook Islands,5707.131475399174,NA
2022-04-22,Cook Islands,6674.5796884654155,NA
2022-04-01,Costa Rica,129.03989453754556,1.1675302823302272
2022-04-02,Costa Rica,129.03989453754556,1.1675302823302272
2022-04-03,Costa Rica,129.03989453754556,1.1675302823302272
2022-04-04,Costa Rica,129.03989453754556,1.1675302823302272
2022-04-05,Costa Rica,183.94161614712175,1.6956987433843773
2022-04-06,Costa Rica,97.71116529501782,0.8061518616089663
2022-04-07,Costa Rica,78.00214219568136,0.7505551814980032
2022-04-08,Costa Rica,54.90172160957616,0.5281684610541504
2022-04-09,Costa Rica,54.90172160957616,0.5281684610541504
2022-04-10,Costa Rica,54.90172160957616,0.5281684610541504
2022-04-11,Costa Rica,54.90172160957616,0.5281684610541504
2022-04-12,Costa Rica,98.65630885690419,0.8339502016644479
2022-04-13,Costa Rica,98.65630885690419,0.8339502016644479
2022-04-14,Costa Rica,98.65630885690419,0.8339502016644479
2022-04-15,Costa Rica,98.65630885690419,0.8339502016644479
2022-04-16,Costa Rica,98.65630885690419,0.8339502016644479
2022-04-17,Costa Rica,98.65630885690419,0.8339502016644479
2022-04-18,Costa Rica,98.65630885690419,0.8339502016644479
2022-04-19,Costa Rica,0,0
2022-04-20,Costa Rica,80.39279944045278,0.7227568414425215
2022-04-21,Costa Rica,160.78559888090555,1.445513682885043
2022-04-22,Costa Rica,241.17839832135832,2.1682705243275646
2022-04-01,Cote d'Ivoire,0.26930635759491955,0
2022-04-02,Cote d'Ivoire,0.33795307619754605,0
2022-04-03,Cote d'Ivoire,0.33795307619754605,0
2022-04-04,Cote d'Ivoire,0.30098945848843944,0
2022-04-05,Cote d'Ivoire,0.3221115257507861,0
2022-04-06,Cote d'Ivoire,0.30626997530402617,0
2022-04-07,Cote d'Ivoire,0.31155049211961283,0
2022-04-08,Cote d'Ivoire,0.3273920425663728,0
2022-04-09,Cote d'Ivoire,0.27986739122609283,0
2022-04-10,Cote d'Ivoire,0.35379462664430605,0
2022-04-11,Cote d'Ivoire,0.30626997530402617,0.005280516815586657
2022-04-12,Cote d'Ivoire,0.2851479080416795,0.005280516815586657
2022-04-13,Cote d'Ivoire,0.30626997530402617,0.005280516815586657
2022-04-14,Cote d'Ivoire,0.2217817062546396,0.005280516815586657
2022-04-15,Cote d'Ivoire,0.24290377351698625,0.005280516815586657
2022-04-16,Cote d'Ivoire,0.2270622230702263,0.005280516815586657
2022-04-17,Cote d'Ivoire,0.15313498765201308,0.005280516815586657
2022-04-18,Cote d'Ivoire,0.16897653809877303,0
2022-04-19,Cote d'Ivoire,0.14257395402083975,0
2022-04-20,Cote d'Ivoire,0.16897653809877303,0.010561033631173314
2022-04-21,Cote d'Ivoire,0.1742570549143597,0.010561033631173314
2022-04-22,Cote d'Ivoire,0.16897653809877303,0.010561033631173314
2022-04-01,Croatia,318.74309869741626,3.1149814191358347
2022-04-02,Croatia,308.80315798916257,2.904982671778363
2022-04-03,Croatia,303.4831897227733,2.8349830893258723
2022-04-04,Croatia,301.87319932636603,2.9749822542308535
2022-04-05,Croatia,299.14321561071887,3.0099820454570994
2022-04-06,Croatia,276.7083494346956,2.904982671778363
2022-04-07,Croatia,258.3334590409168,3.1149814191358347
2022-04-08,Croatia,246.04853232050473,2.6599841331946457
2022-04-09,Croatia,232.04861583000658,2.904982671778363
2022-04-10,Croatia,221.75867720949046,2.939982463004608
2022-04-11,Croatia,221.23368034109677,2.6249843419684002
2022-04-12,Croatia,216.4737087343274,2.379985803384683
2022-04-13,Croatia,198.58881541771603,2.1349872648009653
2022-04-14,Croatia,184.30890059740796,2.204986847253456
2022-04-15,Croatia,169.50398890870616,2.09998747357472
2022-04-16,Croatia,160.43904298110863,1.749989561312267
2022-04-17,Croatia,155.784070748018,1.749989561312267
2022-04-18,Croatia,153.96408160425324,1.679989978859776
2022-04-19,Croatia,133.5592033193522,1.749989561312267
2022-04-20,Croatia,110.3193419451253,1.749989561312267
2022-04-21,Croatia,126.66424444778187,1.749989561312267
2022-04-22,Croatia,132.64920874746983,1.8199891437647575
2022-04-01,Cuba,71.4317397209676,0.025245357738458242
2022-04-02,Cuba,69.3111296709371,0.037868036607687366
2022-04-03,Cuba,67.70804945454502,0.06311339434614562
2022-04-04,Cuba,64.99417349766075,0.06311339434614562
2022-04-05,Cuba,63.59305614317631,0.07573607321537473
2022-04-06,Cuba,61.8511264592227,0.08835875208460385
2022-04-07,Cuba,59.591666941630685,0.08835875208460385
2022-04-08,Cuba,57.58466100142325,0.08835875208460385
2022-04-09,Cuba,55.312578804962016,0.06311339434614562
2022-04-10,Cuba,54.15129234899294,0.050490715476916484
2022-04-11,Cuba,52.59870284807776,0.050490715476916484
2022-04-12,Cuba,50.478092798047264,0.037868036607687366
2022-04-13,Cuba,47.48651790603996,0.025245357738458242
2022-04-14,Cuba,44.89886873784799,0.025245357738458242
2022-04-15,Cuba,43.131693696155914,0.025245357738458242
2022-04-16,Cuba,40.51879917022548,0.037868036607687366
2022-04-17,Cuba,36.593146041895224,0.025245357738458242
2022-04-18,Cuba,34.586140101687796,0.025245357738458242
2022-04-19,Cuba,33.28600417815719,0.037868036607687366
2022-04-20,Cuba,31.493583778726663,0.037868036607687366
2022-04-21,Cuba,29.978862314419164,0.037868036607687366
2022-04-22,Cuba,27.49219457718103,0.050490715476916484
2022-04-01,Curacao,393.5601765646185,0
2022-04-02,Curacao,393.5601765646185,0
2022-04-03,Curacao,393.5601765646185,0
2022-04-04,Curacao,393.5601765646185,0
2022-04-05,Curacao,393.5601765646185,0
2022-04-06,Curacao,395.2939218358282,0
2022-04-07,Curacao,395.2939218358282,0
2022-04-08,Curacao,417.8326103615553,2.600617906814659
2022-04-09,Curacao,417.8326103615553,2.600617906814659
2022-04-10,Curacao,417.8326103615553,2.600617906814659
2022-04-11,Curacao,417.8326103615553,2.600617906814659
2022-04-12,Curacao,417.8326103615553,2.600617906814659
2022-04-13,Curacao,436.90380834486274,3.4674905424195455
2022-04-14,Curacao,436.90380834486274,3.4674905424195455
2022-04-15,Curacao,132.63151324754762,0.8668726356048864
2022-04-16,Curacao,432.56944516683836,0.8668726356048864
2022-04-17,Curacao,432.56944516683836,0.8668726356048864
2022-04-18,Curacao,432.56944516683836,0.8668726356048864
2022-04-19,Curacao,432.56944516683836,0.8668726356048864
2022-04-20,Curacao,366.68712486086696,0
2022-04-21,Curacao,366.68712486086696,0
2022-04-22,Curacao,366.68712486086696,0
2022-04-01,Cyprus,5210.90842126997,1.913254629478311
2022-04-02,Cyprus,5007.14680323053,2.0726925152681703
2022-04-03,Cyprus,4774.208052091545,2.391568286847889
2022-04-04,Cyprus,4410.051920947507,2.551006172637748
2022-04-05,Cyprus,4074.913485017223,2.710444058427607
2022-04-06,Cyprus,3746.790316061693,2.710444058427607
2022-04-07,Cyprus,3445.1338361472785,2.710444058427607
2022-04-08,Cyprus,3371.3140950265743,5.899201774224792
2022-04-09,Cyprus,3031.711398294174,5.580326002645074
2022-04-10,Cyprus,2809.45498550311,5.580326002645074
2022-04-11,Cyprus,2497.5944808981453,5.420888116855214
2022-04-12,Cyprus,2291.1224188002775,5.261450231065356
2022-04-13,Cyprus,2083.534291501881,5.420888116855214
2022-04-14,Cyprus,1918.3566418235866,5.739763888434934
2022-04-15,Cyprus,1595.016609441752,2.2321304010580296
2022-04-16,Cyprus,1313.7681789084404,2.0726925152681703
2022-04-17,Cyprus,1081.1483035410356,1.7538167436884518
2022-04-18,Cyprus,721.7753089706928,1.275503086318874
2022-04-19,Cyprus,678.567641921641,0.9566273147391555
2022-04-20,Cyprus,453.12247141478,0.637751543159437
2022-04-21,Cyprus,226.56123570739,0
2022-04-22,Cyprus,949.1337341070322,2.0726925152681703
2022-04-01,Czechia,579.2982034509304,2.384381761312436
2022-04-02,Czechia,613.9316815482059,2.5042668778030057
2022-04-03,Czechia,559.0242981955253,2.131290959832345
2022-04-04,Czechia,528.9597750933901,1.9314824323480628
2022-04-05,Czechia,499.46803643671007,1.9181618638491107
2022-04-06,Czechia,471.22843121893146,1.9048412953501583
2022-04-07,Czechia,451.0744110800169,2.024726411840728
2022-04-08,Czechia,426.830976411924,2.2112143708260583
2022-04-09,Czechia,422.2753419852823,2.197893802327106
2022-04-10,Czechia,400.0566337290301,2.0913292543354887
2022-04-11,Czechia,394.4087126854744,2.1579320968302493
2022-04-12,Czechia,358.65630683428685,1.9847647063438714
2022-04-13,Czechia,334.23970477570754,1.7183533363648282
2022-04-14,Czechia,267.69014455494255,1.3453774183941678
2022-04-15,Czechia,272.9650896805276,1.3187362813962635
2022-04-16,Czechia,257.3800245367536,1.3320568498952159
2022-04-17,Czechia,267.38377147946665,1.4652625348847372
2022-04-18,Czechia,197.18437548998878,1.0656454799161725
2022-04-19,Czechia,191.20344023395924,1.185530596406742
2022-04-20,Czechia,191.0435934119718,1.2388128704025507
2022-04-21,Czechia,219.9225859177001,1.5052242403815936
2022-04-22,Czechia,187.47368105425267,1.3320568498952159
2022-04-01,Democratic Republic of Congo,0.21186247307262762,0.003092882818578505
2022-04-02,Democratic Republic of Congo,0.21186247307262762,0.003092882818578505
2022-04-03,Democratic Republic of Congo,0.21186247307262762,0.003092882818578505
2022-04-04,Democratic Republic of Congo,0.1855729691147103,0.003092882818578505
2022-04-05,Democratic Republic of Congo,0.051032566506545335,0
2022-04-06,Democratic Republic of Congo,0,0
2022-04-07,Democratic Republic of Congo,0,0
2022-04-08,Democratic Republic of Congo,0,0
2022-04-09,Democratic Republic of Congo,0,0
2022-04-10,Democratic Republic of Congo,0,0
2022-04-11,Democratic Republic of Congo,0,0
2022-04-12,Democratic Republic of Congo,0,0
2022-04-13,Democratic Republic of Congo,0,0
2022-04-14,Democratic Republic of Congo,0.42527138755454447,0
