date,continent,new_cases_avg_per_pop,new_deaths_avg_per_pop
2021-07-01,Asia,30.12745044063626,0.512767109682452
2021-07-01,Europe,78.52462214443659,1.392844779170917
2021-07-01,Africa,24.165021186582265,0.42606355961672054
2021-07-01,North America,45.88581100882512,0.987338398167887
2021-07-01,South America,271.4367996601444,7.59659734973384
2021-07-01,Oceania,NA,NA
2021-07-02,Asia,30.572854992619092,0.5072637332204566
2021-07-02,Europe,83.43821613447163,1.37952158505477
2021-07-02,Africa,25.004754865680194,0.4422062757596176
2021-07-02,North America,47.519486137255704,0.9437191035453858
2021-07-02,South America,261.2494057623777,7.394798330172962
2021-07-02,Oceania,NA,NA
2021-07-03,Asia,30.871759048281206,0.5032053773937338
2021-07-03,Europe,86.09809667408813,1.3346033877489027
2021-07-03,Africa,25.920932116706418,0.44178968953657505
2021-07-03,North America,47.51683524089743,0.9290186782858687
2021-07-03,South America,254.30626853308164,7.336859296824324
2021-07-03,Oceania,NA,NA
2021-07-04,Asia,31.129064956719418,0.5054190260264917
2021-07-04,Europe,89.49551117370564,1.326799802623731
2021-07-04,Africa,26.36938718581167,0.4603277764619665
2021-07-04,North America,47.61901524597998,0.9227529232572221
2021-07-04,South America,249.70538256671486,7.454054159734068
2021-07-04,Oceania,NA,NA
2021-07-05,Asia,31.74107731343718,0.5008072580415793
2021-07-05,Europe,96.13560078984881,1.3368873638830996
2021-07-05,Africa,26.71942375972314,0.5627038407746617
2021-07-05,North America,46.71602355012079,0.9350434427364905
2021-07-05,South America,246.0990069398153,7.41290427809441
2021-07-05,Oceania,NA,NA
2021-07-06,Asia,32.44637036392977,0.5150115034351093
2021-07-06,Europe,100.81965517839707,1.289875521787552
2021-07-06,Africa,27.609460225253443,0.5954058592834982
2021-07-06,North America,51.17001141317642,0.9326335369562418
2021-07-06,South America,244.2436410764464,7.355623642852008
2021-07-06,Oceania,NA,NA
2021-07-07,Asia,33.17426107754844,0.530599279224113
2021-07-07,Europe,106.46545385078666,1.271603712713979
2021-07-07,Africa,28.19351410995904,0.5988426956235989
2021-07-07,North America,53.37073737169952,0.9237168855693216
2021-07-07,South America,243.0285673713906,7.001076262644721
2021-07-07,Oceania,NA,NA
2021-07-08,Asia,33.965455993039996,0.5480317622070816
2021-07-08,Europe,110.64056222409812,1.2769329903604378
2021-07-08,Africa,28.647488946519605,0.6109236960918315
2021-07-08,North America,56.145743877655875,0.9172101399626501
2021-07-08,South America,237.16256944389423,6.891782177009792
2021-07-08,Oceania,NA,NA
2021-07-09,Asia,34.86189145394725,0.5737961726827918
2021-07-09,Europe,117.55758394651264,1.2639904589333233
2021-07-09,Africa,29.008252615674415,0.6308156882421111
2021-07-09,North America,61.858425529735385,0.9251628290374708
2021-07-09,South America,230.04298152212726,6.573117493592286
2021-07-09,Oceania,NA,NA
2021-07-10,Asia,35.736067448047336,0.5886460655942095
2021-07-10,Europe,121.63105538185235,1.2712230500249462
2021-07-10,Africa,29.21237986496524,0.6517491459499969
2021-07-10,North America,64.23025479865615,0.9458880187476094
2021-07-10,South America,225.3166707165228,6.429586706433162
2021-07-10,Oceania,NA,NA
2021-07-11,Asia,36.59262648844505,0.6071238826537582
2021-07-11,Europe,125.23783436043787,1.2860688948972243
2021-07-11,Africa,29.60126310417542,0.6500828010578268
2021-07-11,North America,67.41157141916244,0.9733609446424446
2021-07-11,South America,218.24514585651096,6.500693701906489
2021-07-11,Oceania,NA,NA
2021-07-12,Asia,37.40066972964149,0.6688293382918852
2021-07-12,Europe,129.10098966008695,1.274078020192692
2021-07-12,Africa,30.248950534450753,0.557913099209673
2021-07-12,North America,72.50779917265434,0.9830005677634392
2021-07-12,South America,211.98641345864567,6.370001677818938
2021-07-12,Oceania,NA,NA
2021-07-13,Asia,38.38986321728529,0.666154512860636
2021-07-13,Europe,139.4060996462377,1.2837849187630277
2021-07-13,Africa,30.414335264998623,0.58405388470559
2021-07-13,North America,75.4543909701644,0.9967370307108568
2021-07-13,South America,203.76400870893593,6.2472104310062
2021-07-13,Oceania,NA,NA
2021-07-14,Asia,39.50212941988644,0.6638486288681797
2021-07-14,Europe,144.65772210413382,1.274078020192692
2021-07-14,Africa,30.394443272848346,0.6095697908669434
2021-07-14,North America,79.88138788848124,1.0099915125022245
2021-07-14,South America,201.15148502339736,6.215936520960062
2021-07-14,Oceania,NA,NA
2021-07-15,Asia,40.73875963248073,0.6621269021538125
2021-07-15,Europe,152.871661608083,1.2702713933023642
2021-07-15,Africa,30.528479890112266,0.6087366184208584
2021-07-15,North America,83.72470562682186,1.0437301934257062
2021-07-15,South America,198.79869939076832,6.103350444793959
2021-07-15,Oceania,NA,NA
2021-07-16,Asia,41.691612388403414,0.6617579607150196
2021-07-16,Europe,159.9194409641803,1.2773136530494704
2021-07-16,Africa,29.98577218804365,0.6222756706697398
2021-07-16,North America,91.90898664712442,1.07361302510079
2021-07-16,South America,193.68854248922915,6.132649160521395
2021-07-16,Oceania,NA,NA
2021-07-17,Asia,42.69095176561402,0.6660930226208371
2021-07-17,Europe,166.5935998909919,1.2788363038056016
2021-07-17,Africa,29.327045222857688,0.6310239813536324
2021-07-17,North America,93.07779095054502,1.0637324114017703
2021-07-17,South America,194.26101964260005,6.142854331168031
2021-07-17,Oceania,NA,NA
2021-07-18,Asia,43.295923489874816,0.6718731051619272
2021-07-18,Europe,172.2664256143028,1.2841655814520605
2021-07-18,Africa,29.386096319973962,0.6377935074780731
2021-07-18,North America,94.58350008204441,1.0581896281071985
2021-07-18,South America,192.26409818639078,5.701727599990905
2021-07-18,Oceania,NA,NA
2021-07-19,Asia,43.41512231972485,0.6477074409209866
2021-07-19,Europe,179.53137303449327,1.2837849187630277
2021-07-19,Africa,28.941390526876088,0.6476874302753325
2021-07-19,North America,100.87094426271324,1.0842166105338842
2021-07-19,South America,189.00041877378627,5.583874338974927
2021-07-19,Oceania,NA,NA
2021-07-20,Asia,44.14962323412189,0.7718254899549271
2021-07-20,Europe,180.56506256656175,1.287020551619806
2021-07-20,Africa,28.432218015762395,0.6438340077121892
2021-07-20,North America,104.07298607292967,1.0806017518635112
2021-07-20,South America,178.60003308865274,5.434088769806575
2021-07-20,Oceania,NA,NA
2021-07-21,Asia,43.92355436750149,0.7848614207922793
2021-07-21,Europe,185.03423286715105,1.2894948590985194
2021-07-21,Africa,27.30712277388035,0.629982515796026
2021-07-21,North America,109.1851192045712,1.111930527006744
2021-07-21,South America,175.3389872684732,5.299775556134732
2021-07-21,Oceania,NA,NA
2021-07-22,Asia,43.407927961668385,0.7957144481167729
2021-07-22,Europe,185.9430650372168,1.2980597696017566
2021-07-22,Africa,26.266073802497132,0.6395639989260037
2021-07-22,North America,116.41387258300516,1.1538628875830712
2021-07-22,South America,169.28633347785927,5.128592048513759
2021-07-22,Oceania,NA,NA
2021-07-23,Asia,45.44925019739008,0.8046305328876034
2021-07-23,Europe,183.82753214291714,1.3089086562391907
2021-07-23,Africa,25.252936108057767,0.6182139549950754
2021-07-23,North America,124.04990003830116,1.1071107154462467
2021-07-23,South America,187.76230113501225,5.004813204541669
2021-07-23,Oceania,NA,NA
2021-07-24,Asia,47.74369700524366,0.8273204313733722
2021-07-24,Europe,181.6223531853503,1.3279417906908293
2021-07-24,Africa,24.89154755956839,0.6495620682790237
2021-07-24,North America,132.9402834522166,1.2321848254411536
2021-07-24,South America,178.5414356571979,4.848114455257855
2021-07-24,Oceania,NA,NA
2021-07-25,Asia,49.0514406801653,0.849057231142259
2021-07-25,Europe,177.58409304874613,1.3313677548921243
2021-07-25,Africa,24.580982530290207,0.6715369915445157
2021-07-25,North America,136.1346135639362,1.2444753449204218
2021-07-25,South America,176.4717612102497,4.785566635165576
2021-07-25,Oceania,NA,NA
2021-07-26,Asia,50.10301601608501,0.8644297910919666
2021-07-26,Europe,174.6116884414337,1.3458329370753697
2021-07-26,Africa,24.952369148132597,0.6897626388026253
2021-07-26,North America,143.74654196142973,1.2611036948041376
2021-07-26,South America,175.67872069129018,4.938314995811984
2021-07-26,Oceania,NA,NA
2021-07-27,Asia,51.56553062458031,0.7973131943515426
2021-07-27,Europe,171.21484493584975,1.3616304386702298
2021-07-27,Africa,24.73116186369703,0.6702872328753883
2021-07-27,North America,151.82816099549368,1.3734053041637264
2021-07-27,South America,179.97740192689537,4.8474560571516205
2021-07-27,Oceania,NA,NA
2021-07-28,Asia,53.78274569124656,0.8293803544066329
2021-07-28,Europe,168.5300309901016,1.392273785137368
2021-07-28,Africa,26.316376588929515,0.6791396901150415
2021-07-28,North America,159.52973788801245,1.436785826184267
2021-07-28,South America,176.26403660773266,4.830666905442641
2021-07-28,Oceania,NA,NA
2021-07-29,Asia,55.955964491336744,0.8726694832250099
2021-07-29,Europe,166.37300586269743,1.3945577612715647
2021-07-29,Africa,27.26046511689959,0.7100712171759473
2021-07-29,North America,164.46594789769583,1.4201574763005511
2021-07-29,South America,172.42195445880117,4.781616246528169
2021-07-29,Oceania,NA,NA
2021-07-30,Asia,55.36436689423219,0.8973578145042407
2021-07-30,Europe,165.1349004666183,1.4054066479089986
2021-07-30,Africa,28.443257550673017,0.710175363731708
2021-07-30,North America,186.89397703215826,1.6122269669863714
2021-07-30,South America,147.71227353181982,4.643352644218921
2021-07-30,Oceania,NA,NA
2021-07-31,Asia,54.32702654882591,0.9189101435537309
2021-07-31,Europe,163.4042175509308,1.4063583046315808
2021-07-31,Africa,28.51043207913862,0.6886170266892584
2021-07-31,North America,187.59742852941284,1.5714995593001686
2021-07-31,South America,147.35640935540005,4.578829629807938
2021-07-31,Oceania,NA,NA
2021-08-01,Asia,54.987370234025555,0.9164505339617778
2021-08-01,Europe,163.2100795795241,1.4181588479915965
2021-08-01,Africa,28.6332208683804,0.6922621561408804
2021-08-01,North America,191.84030864611867,1.625963429933789
2021-08-01,South America,146.88664230660171,4.512002222025135
2021-08-01,Oceania,NA,NA
2021-08-02,Asia,55.355327828981764,0.9220154006635719
2021-08-02,Europe,162.07475310948385,1.4535604780716445
2021-08-02,Africa,28.671234361233026,0.6894501991353434
2021-08-02,North America,199.11412726264328,1.6724746114925886
2021-08-02,South America,144.4597868870213,4.214406278007134
2021-08-02,Oceania,NA,NA
2021-08-03,Asia,55.85459783102837,0.9307470147150059
2021-08-03,Europe,160.1440319507096,1.4764002394136109
2021-08-03,Africa,28.802459021491416,0.7044473031648736
2021-08-03,North America,207.91654911557964,1.7257335292360845
2021-08-03,South America,138.94965313594463,4.146262074011862
2021-08-03,Oceania,NA,NA
2021-08-04,Asia,56.173916646303695,0.9384025495699605
2021-08-04,Europe,160.55229268469728,1.4859168066394302
2021-08-04,Africa,28.443986576563344,0.7174656226349518
2021-08-04,North America,215.8699611621344,1.8028505142040427
2021-08-04,South America,134.96766138943826,4.018203642349248
2021-08-04,Oceania,NA,NA
2021-08-05,Asia,56.4476404487682,0.9641054698058716
2021-08-05,Europe,160.11167562214183,1.5085662366368802
2021-08-05,Africa,28.462108077265693,0.6772650521113502
2021-08-05,North America,225.61513815630403,1.9235867937945017
2021-08-05,South America,133.36446200075724,3.892778803111573
2021-08-05,Oceania,NA,NA
2021-08-06,Asia,57.1307970129332,0.9799084614341713
2021-08-06,Europe,160.48529605142753,1.524173406887224
2021-08-06,Africa,28.3538998058304,0.7002814409344486
2021-08-06,North America,240.63752682806222,2.0178141098022255
2021-08-06,South America,133.7525876843825,3.789410300432754
2021-08-06,Oceania,NA,NA
2021-08-07,Asia,57.67267975116041,0.9785864212784965
2021-08-07,Europe,161.7978210032125,1.5304543412562648
2021-08-07,Africa,28.364418607962225,0.6913248371390347
2021-08-07,North America,246.0277630867445,2.0672171782973234
2021-08-07,South America,133.1899865026051,3.7018433523035634
2021-08-07,Oceania,NA,NA
2021-08-08,Asia,57.654017463381464,0.9914378813964521
2021-08-08,Europe,163.22226078557316,1.5333093114240106
2021-08-08,Africa,28.347234426261718,0.6699747932081064
2021-08-08,North America,244.01814265659507,2.0510708095696573
2021-08-08,South America,129.01936369866254,3.672544636576128
2021-08-08,Oceania,NA,NA
2021-08-09,Asia,58.079499177669476,1.003858909835816
2021-08-09,Europe,160.92362913784876,1.5407322338601495
2021-08-09,Africa,28.243192017056856,0.6638301464182295
2021-08-09,North America,256.7147312598353,2.0983049628625317
2021-08-09,South America,126.5480664069113,3.711060925790847
2021-08-09,Oceania,NA,NA
2021-08-10,Asia,57.68593089783705,1.0405378378758188
2021-08-10,Europe,162.29135017954349,1.5435872040278955
2021-08-10,Africa,28.430551670870223,0.6245668948964734
2021-08-10,North America,261.64973631662855,2.2028948737253247
2021-08-10,South America,124.8484116956669,3.6814330110102937
2021-08-10,Oceania,NA,NA
2021-08-11,Asia,57.95547336399523,1.0413679561131028
2021-08-11,Europe,163.15145752541306,1.550248801085969
2021-08-11,Africa,27.32993086959193,0.6226922568927822
2021-08-11,North America,275.4486158237545,2.288446528924153
2021-08-11,South America,121.67328682835094,3.5507409869227424
2021-08-11,Oceania,NA,NA
2021-08-12,Asia,57.41955517902852,1.0163414285149788
2021-08-12,Europe,164.76089937464363,1.5571007294885588
2021-08-12,Africa,27.176522992956528,0.6476874302753325
2021-08-12,North America,284.5508299557538,2.3978562513474433
2021-08-12,South America,119.4064221485855,3.430912531588061
2021-08-12,Oceania,NA,NA
2021-08-13,Asia,57.88681951125984,1.0130517006857411
2021-08-13,Europe,165.79287592461145,1.5746112131840664
2021-08-13,Africa,27.01967827998102,0.6561233012919432
2021-08-13,North America,279.6941468368186,2.3865296941802745
2021-08-13,South America,113.69843976658538,3.422682555260129
2021-08-13,Oceania,NA,NA
2021-08-14,Asia,57.693924629010894,1.011852641009664
2021-08-14,Europe,167.018609783297,1.5869827505776315
2021-08-14,Africa,26.765456537369335,0.6487288958329387
2021-08-14,North America,282.9275174221783,2.4436444611721684
2021-08-14,South America,108.03391165959671,3.3719859010800715
2021-08-14,Oceania,NA,NA
2021-08-15,Asia,57.71710644941506,1.014066289642422
2021-08-15,Europe,167.74453353128249,1.60601588502927
2021-08-15,Africa,26.248264741462066,0.6482081630541355
2021-08-15,North America,283.8601509591345,2.426052148976353
2021-08-15,South America,107.03709692675766,3.328202427015476
2021-08-15,Oceania,NA,NA
2021-08-16,Asia,57.716307076297674,1.040568582995718
2021-08-16,Europe,167.57456764062937,1.6263813388925237
2021-08-16,Africa,25.816889707501556,0.6445630336025137
2021-08-16,North America,296.2123640263772,2.6135428186797007
2021-08-16,South America,104.8956570862299,3.0888747153992293
2021-08-16,Oceania,NA,NA
2021-08-17,Asia,57.85831878511308,0.9906385082790673
2021-08-17,Europe,168.38499850558014,1.661021643594506
2021-08-17,Africa,25.584538741599594,0.6895543456911041
2021-08-17,North America,303.02661361060836,2.66945263278147
2021-08-17,South America,104.79920176366655,3.072743961796484
2021-08-17,Oceania,NA,NA
2021-08-18,Asia,56.94850919704957,0.9811075211102485
2021-08-18,Europe,169.36863089404082,1.7025138766990782
2021-08-18,Africa,26.55705927929232,0.6794521297823234
2021-08-18,North America,307.5080743995589,2.813324007862317
2021-08-18,South America,105.03424988759227,3.035873667847351
2021-08-18,Oceania,NA,NA
2021-08-19,Asia,57.01353512563684,0.9866723878120427
2021-08-19,Europe,169.51899265620875,1.7426737903920357
2021-08-19,Africa,25.82824168207946,0.6390432661472005
2021-08-19,North America,310.8031385728929,3.050217746060763
2021-08-19,South America,103.53507739969628,3.0151341275009638
2021-08-19,Oceania,NA,NA
2021-08-20,Asia,56.07334935911271,0.9829214831843139
2021-08-20,Europe,170.36139918703827,1.7596132800539943
2021-08-20,Africa,25.48153779795234,0.5972804972871896
2021-08-20,North America,314.19074312818844,3.192402187095435
2021-08-20,South America,103.24669902916557,2.9726674496488377
2021-08-20,Oceania,NA,NA
2021-08-21,Asia,55.75458395599557,0.9837208563016989
2021-08-21,Europe,171.7091354375588,1.7837853608075753
2021-08-21,Africa,25.205861864853958,0.5889487728263395
2021-08-21,North America,318.323972531893,3.2856655407910598
2021-08-21,South America,102.2518594906452,2.8854297005727645
2021-08-21,Oceania,NA,NA
2021-08-22,Asia,55.02026751231793,0.9899313705213807
2021-08-22,Europe,172.76414208021316,1.796918223579206
2021-08-22,Africa,25.069846463030583,0.5824916863691807
2021-08-22,North America,319.6860512788896,3.3237420521189884
2021-08-22,South America,101.30771660630491,2.858106179164032
2021-08-22,Oceania,NA,NA
2021-08-23,Asia,54.65320152583881,0.978033009120307
2021-08-23,Europe,173.01671177438638,1.8357458178605488
2021-08-23,Africa,27.074355221755347,0.5757221602447399
